"SNDB_record_number","SNDB_study_number","notes","latitude","longitude","elevation_m","MAT","MAP","climate_type","biome_name","treatment","treatment_level","lyr_top","lyr_btm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","SOC","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"3881","217",,28.367,112.1,,16.89,1451.07,"temperate","Tropical & Subtropical Moist Broadleaf Forests","amendment","NPK","0","10",,"Hydragric Anthrosol","cropland",,,"2017",,,,,,,11000,6400,4600,,,,,,,,,,,,
"3882","217",,28.367,112.1,,16.89,1451.07,"temperate","Tropical & Subtropical Moist Broadleaf Forests","amendment","NPK+Straw","0","10",,"Hydragric Anthrosol","cropland",,,"2017",,,,,,,14800,8200,6600,,,,,,,,,,,,
"3883","217",,28.367,112.1,,16.89,1451.07,"temperate","Tropical & Subtropical Moist Broadleaf Forests","amendment","NPK+Manure","0","10",,"Hydragric Anthrosol","cropland",,,"2017",,,,,,,18600,9200,9400,,,,,,,,,,,,
"3884","217",,28.367,112.1,,16.89,1451.07,"temperate","Tropical & Subtropical Moist Broadleaf Forests","amendment","Control","10","20",,"Hydragric Anthrosol","cropland",,,"2017",,,,,,,9000,4300,4700,,,,,,,,,,,,
"3885","217",,28.367,112.1,,16.89,1451.07,"temperate","Tropical & Subtropical Moist Broadleaf Forests","amendment","NPK","10","20",,"Hydragric Anthrosol","cropland",,,"2017",,,,,,,8100,4600,3500,,,,,,,,,,,,
"3886","217",,28.367,112.1,,16.89,1451.07,"temperate","Tropical & Subtropical Moist Broadleaf Forests","amendment","NPK+Straw","10","20",,"Hydragric Anthrosol","cropland",,,"2017",,,,,,,14300,8400,5900,,,,,,,,,,,,
"3887","217",,28.367,112.1,,16.89,1451.07,"temperate","Tropical & Subtropical Moist Broadleaf Forests","amendment","NPK+Manure","10","20",,"Hydragric Anthrosol","cropland",,,"2017",,,,,,,17700,8500,9200,,,,,,,,,,,,
"3888","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-basalt","0","20",,,"cropland",,,"2019",,,1050,100,400,,12666.3,8166.3,4500,,,,,"20",,"1.6","4.6",,"80.3","17.4","2.3"
"3889","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Banana-basalt","0","20",,,"cropland",,,"2019",,,850,80,350,,10223,6623,3600,,,,,"15.1",,"1.3","5.2",,"80.3","17.4","2.3"
"3890","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-granite","0","20",,,"cropland",,,"2019",,,600,60,250,,7329.8,4629.8,2700,,,,,"11",,"0.9","4.8",,"27.9","20.1","52"
"3891","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Areca-granite","0","20",,,"cropland",,,"2019",,,550,50,200,,6558.1,4308.1,2250,,,,,"9.9",,"0.9","5.4",,"27.9","20.1","52"
"3892","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-marine","0","20",,,"cropland",,,"2019",,,450,40,150,,5336.5,3536.5,1800,,,,,"7.4",,"0.7","5.1",,"23","16.3","60.7"
"3893","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Grassland-marine","0","20",,,"cropland",,,"2019",,,250,20,100,,2893.3,1993.3,900,,,,,"4.4",,"0.4","5.5",,"23","16.3","60.7"
"3894","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-basalt","20","40",,,"cropland",,,"2019",,,800,80,300,,9773,6173,3600,,,,,"15",,"1.2","4.5",,"81.7","14","4.3"
"3895","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Banana-basalt","20","40",,,"cropland",,,"2019",,,550,60,250,,6879.8,4179.8,2700,,,,,"10.8",,"1.1","4.8",,"81.7","14","4.3"
"3896","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-granite","20","40",,,"cropland",,,"2019",,,400,40,150,,4886.5,3086.5,1800,,,,,"7.4",,"0.7","4.9",,"32","22.1","45.9"
"3897","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Areca-granite","20","40",,,"cropland",,,"2019",,,350,30,120,,4114.9,2764.9,1350,,,,,"6.4",,"0.7","5.6",,"32","22.1","45.9"
"3898","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-marine","20","40",,,"cropland",,,"2019",,,300,30,100,,3664.9,2314.9,1350,,,,,"5.2",,"0.5","4.9",,"29.8","17.6","52.6"
"3899","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Grassland-marine","20","40",,,"cropland",,,"2019",,,150,15,80,,1832.4,1157.4,675,,,,,"2.9",,"0.3","5.3",,"29.8","17.6","52.6"
"3900","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-basalt","40","80",,,"cropland",,,"2019",,,550,60,200,,6879.8,4179.8,2700,,,,,"10.1",,"0.9","4.6",,"83.4","12.5","4.1"
"3901","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Banana-basalt","40","80",,,"cropland",,,"2019",,,450,50,180,,5658.1,3408.1,2250,,,,,"8.1",,"0.9","4.8",,"83.4","12.5","4.1"
"3902","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-granite","40","80",,,"cropland",,,"2019",,,300,30,120,,3664.9,2314.9,1350,,,,,"5.6",,"0.6","4.9",,"39.3","28.8","32"
"3903","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Areca-granite","40","80",,,"cropland",,,"2019",,,250,25,100,,3054.1,1929.1,1125,,,,,"4.5",,"0.5","5.5",,"39.3","28.8","32"
"3904","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-marine","40","80",,,"cropland",,,"2019",,,200,20,80,,2443.3,1543.3,900,,,,,"3.7",,"0.4","5",,"36.9","18.4","44.7"
"3905","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Grassland-marine","40","80",,,"cropland",,,"2019",,,100,10,50,,1221.6,771.6,450,,,,,"2.7",,"0.3","5.1",,"36.9","18.4","44.7"
"3906","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-basalt","80","100",,,"cropland",,,"2019",,,400,50,150,,5208.1,2958.1,2250,,,,,"7.6",,"0.8","4.7",,"81.4","14.5","4.1"
"3907","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Banana-basalt","80","100",,,"cropland",,,"2019",,,350,40,130,,4436.5,2636.5,1800,,,,,"6.8",,"0.9","4.9",,"81.4","14.5","4.1"
"3908","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-granite","80","100",,,"cropland",,,"2019",,,250,25,100,,3054.1,1929.1,1125,,,,,"4.6",,"0.6","5.1",,"41.1","35.3","23.6"
"3909","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Areca-granite","80","100",,,"cropland",,,"2019",,,200,20,80,,2443.3,1543.3,900,,,,,"3.9",,"0.5","5.6",,"41.1","35.3","23.6"
"3910","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Rubber-marine","80","100",,,"cropland",,,"2019",,,150,15,60,,1832.4,1157.4,675,,,,,"3.5",,"0.6","4.9",,"40","18.9","41.1"
"3911","201",,19.167,109.833,,23.83,1687.25,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","vegetation; parent material","Grassland-marine","80","100",,,"cropland",,,"2019",,,80,8,40,,977.3,617.3,360,,,,,"2.6",,"0.3","5.1",,"40","18.9","41.1"
"3912","192",,42.483,127.767,"756",3.37,795.21,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","15",,"Albi-Boric Argosols","forest",,,"2019","bulk soil",,1459.81,55.7,677.02,,14929.8,12423.3,2506.5,,,,,"44.22",,"4.26","5",,,,
"3913","192",,33.483,111.917,"1313",14.86,814.46,"temperate","Temperate Broadleaf & Mixed Forests",,,"0","15",,"Haplic Luvisol","forest",,,"2019","bulk soil",,885.36,16.05,240.36,,8484.4,7762.2,722.2,,,,,"28.65",,"1.68","4.71",,,,
"3914","192",,24.583,114.433,"482",18.33,1674.52,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","15",,"Red soils","forest",,,"2019","bulk soil",,1360.97,93.06,455.31,,15241.8,11054.1,4187.7,,,,,"44.81",,"2.9","4.24",,,,
"3915","192",,43.317,124.233,"143",7.05,614.81,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","15",,"Mollisol","cropland",,,"2019","bulk soil",,490.04,11.79,267.03,,4789.5,4259,530.5,,,,,"13.52",,"1.54","7.64",,,,
"3916","192",,35,114.533,"66",14.68,646.28,"temperate","Temperate Broadleaf & Mixed Forests",,,"0","15",,"Fluvo-aquic soils","cropland",,,"2019","bulk soil",,504.13,10.69,219,,4880.9,4399.9,481,,,,,"11.91",,"1.31","7.87",,,,
"3917","192",,24.617,114.6,"332",19.5,1712.03,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","15",,"Red soils","cropland",,,"2019","bulk soil",,718.01,50.5,416.06,,8086.3,5813.8,2272.5,,,,,"19.75",,"1.8","4.09",,,,
"3918","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","NT: no till","0","10",,,"cropland",,"rice","2022","bulk soil",,,,,,7350,3650,3700,,,,,"17",,,,,"53.3","24.5","22.2"
"3919","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","RT: reduced tillage","0","10",,,"cropland",,"rice","2022","bulk soil",,,,,,5300,2400,2900,,,,,"12.7",,,,,"53.3","24.5","22.2"
"3920","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","CT: conventional tillage","0","10",,,"cropland",,"rice","2022","bulk soil",,,,,,5050,2450,2600,,,,,"12",,,,,"53.3","24.5","22.2"
"3921","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","NT: no till","10","20",,,"cropland",,"rice","2022","bulk soil",,,,,,5450,2500,2950,,,,,"12.8",,,,,"53.3","24.5","22.2"
"3922","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","RT: reduced tillage","10","20",,,"cropland",,"rice","2022","bulk soil",,,,,,5450,2700,2750,,,,,"12",,,,,"53.3","24.5","22.2"
"3923","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","CT: conventional tillage","10","20",,,"cropland",,"rice","2022","bulk soil",,,,,,4550,2250,2300,,,,,"11.2",,,,,"53.3","24.5","22.2"
"3924","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","NT: no till","20","30",,,"cropland",,"rice","2022","bulk soil",,,,,,3650,1850,1800,,,,,"10.3",,,,,"53.3","24.5","22.2"
"3925","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","RT: reduced tillage","20","30",,,"cropland",,"rice","2022","bulk soil",,,,,,1900,900,1000,,,,,"5",,,,,"53.3","24.5","22.2"
"3926","216",,23.233,113.633,"11",22.52,1837.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests","tillage","CT: conventional tillage","20","30",,,"cropland",,"rice","2022","bulk soil",,,,,,4150,1950,2200,,,,,"11.2",,,,,"53.3","24.5","22.2"
"3927","200",,23.17,112.55,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,3500,3000,500,"13.83",1.8,,,"22.06",,"1.78","4.02",,"24.14","31.72","44.18"
"3928","200",,23.17,112.55,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,5800,5000,800,"13.83",1.8,,,"22.06",,"1.78","4.02",,"24.14","31.72","44.18"
"3929","200",,23.17,112.55,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,8000,7000,1000,"13.83",1.8,,,"22.06",,"1.78","4.02",,"24.14","31.72","44.18"
"3930","200",,23.17,112.55,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,9500,8000,1500,"13.83",1.8,,,"22.06",,"1.78","4.02",,"24.14","31.72","44.18"
"3931","200",,26.52,114.19,,16.77,1520.24,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,8800,7000,1800,"24.53",3.18,,,"35.52",,"2.62","4.45",,"14.76","66.02","19.22"
"3932","200",,26.52,114.19,,16.77,1520.24,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,10000,8000,2000,"24.53",3.18,,,"35.52",,"2.62","4.45",,"14.76","66.02","19.22"
"3933","200",,26.52,114.19,,16.77,1520.24,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,11500,9000,2500,"24.53",3.18,,,"35.52",,"2.62","4.45",,"14.76","66.02","19.22"
"3934","200",,26.52,114.19,,16.77,1520.24,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,12800,10000,2800,"24.53",3.18,,,"35.52",,"2.62","4.45",,"14.76","66.02","19.22"
"3935","200",,26.52,114.19,,16.77,1520.24,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,15800,12000,3800,"24.53",3.18,,,"35.52",,"2.62","4.45",,"14.76","66.02","19.22"
"3936","200",,33.52,111.92,,10.3,718.32,"temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,23000,20000,3000,"40.86",4.6,,,"56.02",,"4.74","5.17",,"12.74","67.5","19.74"
"3937","200",,33.52,111.92,,10.3,718.32,"temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,25500,21000,4500,"40.86",4.6,,,"56.02",,"4.74","5.17",,"12.74","67.5","19.74"
"3938","200",,33.52,111.92,,10.3,718.32,"temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,27000,22000,5000,"40.86",4.6,,,"56.02",,"4.74","5.17",,"12.74","67.5","19.74"
"3939","200",,33.52,111.92,,10.3,718.32,"temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,31200,26000,5200,"40.86",4.6,,,"56.02",,"4.74","5.17",,"12.74","67.5","19.74"
"3940","200",,33.52,111.92,,10.3,718.32,"temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,39500,33000,6500,"40.86",4.6,,,"56.02",,"4.74","5.17",,"12.74","67.5","19.74"
"3941","200",,40.03,115.51,,8.7,446.63,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,17200,15000,2200,"50.74",8.43,,,"55.9",,"1.46","6.61",,"9.08","76.36","14.54"
"3942","200",,40.03,115.51,,8.7,446.63,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,21000,18000,3000,"50.74",8.43,,,"55.9",,"1.46","6.61",,"9.08","76.36","14.54"
"3943","200",,40.03,115.51,,8.7,446.63,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,33500,30000,3500,"50.74",8.43,,,"55.9",,"1.46","6.61",,"9.08","76.36","14.54"
"3944","200",,40.03,115.51,,8.7,446.63,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,36500,31000,5500,"50.74",8.43,,,"55.9",,"1.46","6.61",,"9.08","76.36","14.54"
"3945","200",,40.03,115.51,,8.7,446.63,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,43000,37000,6000,"50.74",8.43,,,"55.9",,"1.46","6.61",,"9.08","76.36","14.54"
"3946","200",,40.03,115.51,,8.7,446.63,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,48000,41000,7000,"50.74",8.43,,,"55.9",,"1.46","6.61",,"9.08","76.36","14.54"
"3947","200",,42.07,128.08,,1.76,764.26,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,66800,58000,8800,"49.08",7,,,"145.14",,"11.08","5.47",,"14.12","75.62","10.26"
"3948","200",,42.07,128.08,,1.76,764.26,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,77200,68000,9200,"49.08",7,,,"145.14",,"11.08","5.47",,"14.12","75.62","10.26"
"3949","200",,42.07,128.08,,1.76,764.26,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,82300,70000,12300,"49.08",7,,,"145.14",,"11.08","5.47",,"14.12","75.62","10.26"
"3950","200",,42.07,128.08,,1.76,764.26,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,101300,88000,13300,"49.08",7,,,"145.14",,"11.08","5.47",,"14.12","75.62","10.26"
"3951","200",,42.07,128.08,,1.76,764.26,"cold/snow","Temperate Broadleaf & Mixed Forests",,,"0","10",,,"forest",,,"2014","bulk soil",,,,,,102500,89000,13500,"49.08",7,,,"145.14",,"11.08","5.47",,"14.12","75.62","10.26"
"3952","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,1000,,,,,,,"2",,,,,,,
"3953","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,1500,,,,,,,"3",,,,,,,
"3954","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,2000,,,,,,,"4",,,,,,,
"3955","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,1500,,,,,,,"5",,,,,,,
"3956","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,2500,,,,,,,"5",,,,,,,
"3957","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,2000,,,,,,,"6",,,,,,,
"3958","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,3000,,,,,,,"7",,,,,,,
"3959","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,2500,,,,,,,"8",,,,,,,
"3960","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,4000,,,,,,,"8",,,,,,,
"3961","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,3000,,,,,,,"9",,,,,,,
"3962","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,2000,,,,,,,"10",,,,,,,
"3963","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,4000,,,,,,,"10",,,,,,,
"3964","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,3500,,,,,,,"11",,,,,,,
"3965","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,3000,,,,,,,"12",,,,,,,
"3966","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,5000,,,,,,,"12",,,,,,,
"3967","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,4000,,,,,,,"13",,,,,,,
"3968","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,3000,,,,,,,"14",,,,,,,
"3969","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,4500,,,,,,,"15",,,,,,,
"3970","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,6000,,,,,,,"15",,,,,,,
"3971","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,5000,,,,,,,"16",,,,,,,
"3972","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,4000,,,,,,,"17",,,,,,,
"3973","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,5500,,,,,,,"18",,,,,,,
"3974","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,7000,,,,,,,"18",,,,,,,
"3975","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,6000,,,,,,,"19",,,,,,,
"3976","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,5000,,,,,,,"20",,,,,,,
"3977","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,7500,,,,,,,"20",,,,,,,
"3978","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,6000,,,,,,,"21",,,,,,,
"3979","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,8000,,,,,,,"22",,,,,,,
"3980","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,10000,,,,,,,"22",,,,,,,
"3981","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,7000,,,,,,,"23",,,,,,,
"3982","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,9000,,,,,,,"24",,,,,,,
"3983","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,8000,,,,,,,"25",,,,,,,
"3984","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,11000,,,,,,,"25",,,,,,,
"3985","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,9500,,,,,,,"26",,,,,,,
"3986","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,10000,,,,,,,"27",,,,,,,
"3987","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,11000,,,,,,,"28",,,,,,,
"3988","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,13000,,,,,,,"28",,,,,,,
"3989","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,10000,,,,,,,"29",,,,,,,
"3990","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,12000,,,,,,,"30",,,,,,,
"3991","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,14000,,,,,,,"30",,,,,,,
"3992","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,11000,,,,,,,"31",,,,,,,
"3993","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,13000,,,,,,,"32",,,,,,,
"3994","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,9000,,,,,,,"33",,,,,,,
"3995","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,14000,,,,,,,"34",,,,,,,
"3996","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,12000,,,,,,,"35",,,,,,,
"3997","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,16000,,,,,,,"35",,,,,,,
"3998","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,13000,,,,,,,"36",,,,,,,
"3999","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,15000,,,,,,,"37",,,,,,,
"4000","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,11000,,,,,,,"38",,,,,,,
"4001","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,17000,,,,,,,"38",,,,,,,
"4002","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,9000,,,,,,,"40",,,,,,,
"4003","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,15000,,,,,,,"40",,,,,,,
"4004","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,16000,,,,,,,"41",,,,,,,
"4005","220",,,,,,,,,,,"0","10",,,,,,,"bulk soil",,,,,,14000,,,,,,,"42",,,,,,,
