SNDB_record_number,SNDB_study_number,notes,Latitude,Longitude,lat_lon_notes,elevation_m,MAT,MAP,ClimateTypes,biome_name,treatment,treatment_level,lyrtop_cm,lyrbot_cm,horizon,soil_type,ecosystem,wetland_type,plant_species,year_sampled,fraction_scheme,aggregate_size,gluN,murA,galN,manN,microbial_necromass_C,fungal_necromass_C,bacterial_necromass_C,bacterial_biomass_C,fungal_biomass_C,microbial_biomass_C,microbial_biomass_N,soc,soil_C,soil_N,pH,pH_method,clay,silt,sand
2005,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,wetland,paddy,,,bulk soil,,,68.91663086,,,,,3101.248389,,,,,25.44,,,,,,,
2006,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,wetland,paddy,,,bulk soil,,,75.35793362,,,,,3391.107013,,,,,25.44,,,,,,,
2007,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,wetland,paddy,,,bulk soil,,,81.82813968,,,,,3682.266286,,,,,25.44,,,,,,,
2008,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,wetland,paddy,,,bulk soil,,,89.70634845,,,,,4036.78568,,,,,25.44,,,,,,,
2009,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,40.53518449,,,,,1824.083302,,,,,14.46,,,,,,,
2010,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,40.56569459,,,,,1825.456257,,,,,14.46,,,,,,,
2011,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,41.96949454,,,,,1888.627254,,,,,14.46,,,,,,,
2012,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,57.96651075,,,,,2608.492984,,,,,14.46,,,,,,,
2013,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,59.14232313,,,,,2661.404541,,,,,14.46,,,,,,,
2014,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,60.56087521,,,,,2725.239384,,,,,14.46,,,,,,,
2015,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,62.43372606,,,,,2809.517673,,,,,14.46,,,,,,,
2016,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,63.37350424,,,,,2851.807691,,,,,14.46,,,,,,,
2017,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,62.94468644,,,,,2832.51089,,,,,14.46,,,,,,,
2018,29,,19.5,109.5,"108o56'–110o43'E, 18o23'–21o25'N",,22.74,1391.22,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,15,,Latosols/Acrisols-Alisols-Ferralsols/Ultisols,cropland,upland,,,bulk soil,,,62.54704929,,,,,2814.617218,,,,,14.46,,,,,,,
2019,28,corrected values,31.72,102.27,,,4.71,786.78,temperate,Temperate Conifer Forests,fertilizer,control,0,10,,Haplic Luvisol,forest,,,2020,bulk soil,,1140,100,680,,13476.29184,8976.291844,4500,,,,,91.9,,6,6.29,water,,,
2020,28,corrected values,31.72,102.27,,,4.71,786.78,temperate,Temperate Conifer Forests,fertilizer,P50,0,10,,Haplic Luvisol,forest,,,2020,bulk soil,,4310,172,2680,,44322.02197,36582.02197,7740,,,,,83,,5.9,6.3,water,,,
2021,28,corrected values,31.72,102.27,,,4.71,786.78,temperate,Temperate Conifer Forests,fertilizer,P150,0,10,,Haplic Luvisol,forest,,,2020,bulk soil,,2770,217,1500,,31909.3533,22144.3533,9765,,,,,81.2,,5.7,6.34,water,,,
2022,28,corrected values,31.72,102.27,,,4.71,786.78,temperate,Temperate Conifer Forests,fertilizer,P300,0,10,,Haplic Luvisol,forest,,,2020,bulk soil,,3220,157,1870,,34029.5782,26964.5782,7065,,,,,93.4,,6.2,6.33,water,,,
2023,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,grassland,,,,aggregate,>2mm,,,,,641.28149,440.15354,201.12795,,,,,,1.5,0.2,4.6,,,,
2024,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,>2mm,,,,,1474.65128,838.73378,635.9175,,,,,,7.1,0.4,4.6,,,,
2025,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,>2mm,,,,,3580.17945,2598.12195,982.0575,,,,,,19.7,1.6,4.4,,,,
2026,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,>2mm,,,,,3692.90466,2142.23616,1550.6685,,,,,,29.7,3,4.5,,,,
2027,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,grassland,,,,aggregate,0.250-2mm,,,,,874.7896,577.4143,297.3753,,,,,,2.7,0.3,4.5,,,,
2028,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,0.250-2mm,,,,,1863.48072,1053.37272,810.108,,,,,,8.6,0.5,4.7,,,,
2029,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,0.250-2mm,,,,,3994.88174,2905.46324,1089.4185,,,,,,24,1.8,4.3,,,,
2030,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,0.250-2mm,,,,,4120.04756,2584.48556,1535.562,,,,,,23.6,2.2,4.4,,,,
2031,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,grassland,,,,aggregate,<0.250mm,,,,,1116.04446,677.73546,438.309,,,,,,4.7,0.1,4.5,,,,
2032,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,<0.250mm,,,,,3337.60862,1975.43612,1362.1725,,,,,,14.8,1,4.7,,,,
2033,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,<0.250mm,,,,,3872.00631,2597.36781,1274.6385,,,,,,28.2,2.7,4,,,,
2034,27,,21.27,110.54,"lat-lon of Guangdong, China",,,,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,20,,,forest,,,,aggregate,<0.250mm,,,,,3709.38001,2044.31701,1665.063,,,,,,29.7,3.1,4.1,,,,
2035,26,,40.06,-88.19,,,11,978.8,snow,"Temperate Grasslands, Savannas & Shrublands",crops,M. × giganteus (2014),0,10,,,grassland,,,,bulk soil,,1186.72,38.39,,,11915.21444,10187.66444,1727.55,1727.55,10187.58,,,16.23,,,8.08,,,,
2036,26,,40.06,-88.19,,,11,978.8,snow,"Temperate Grasslands, Savannas & Shrublands",crops,Switchgrass (2014),0,10,,,grassland,,,,bulk soil,,1313.39,43.56,,,13221.52673,11261.32673,1960.2,1960.2,11261.23,,,19.14,,,,,,,
2037,26,,40.06,-88.19,,,11,978.8,snow,"Temperate Grasslands, Savannas & Shrublands",crops,Mixed prairie (2014),0,10,,,grassland,,,,bulk soil,,1403.41,44.31,,,14055.82892,12061.87892,1993.95,1993.95,12061.78,,,19.23,,,,,,,
2038,25,,41.51,123.4,,41,8.39,695.67,snow,Temperate Broadleaf & Mixed Forests,stover,control,0,20,,Alfisol,cropland,,,2017,bulk soil,,564.77,18.3,252.31,,5671.511407,4848.011407,823.5,,,96.35,,12.82,,1.4,7.21,water 1:2.5,,,
2039,25,,41.51,123.4,,41,8.39,695.67,snow,Temperate Broadleaf & Mixed Forests,stover,biochar,0,20,,Alfisol,cropland,,,2017,bulk soil,,622.14,25.08,277.52,,6405.905995,5277.305995,1128.6,,,119.31,,14.49,,1.45,7.37,water 1:2.5,36,24,40
2040,25,,41.51,123.4,,41,8.39,695.67,snow,Temperate Broadleaf & Mixed Forests,stover,stover compost,0,20,,Alfisol,cropland,,,2017,bulk soil,,554.7,23,244.03,,5732.047124,4697.047124,1035,,,77.38,,13.48,,1.46,6.3,water 1:2.5,36,24,40
2041,25,,41.51,123.4,,41,8.39,695.67,snow,Temperate Broadleaf & Mixed Forests,stover,stover compost,0,20,,Alfisol,cropland,,,2017,bulk soil,,591.99,20.09,273.05,,5974.063031,5070.013031,904.05,,,127.66,,14.06,,1.44,6.57,water 1:2.5,,,
2042,24,,43.3,124.48,,65,7.05,614.81,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Typic Hapludolls,cropland,,,,bulk soil,,710,45,251,,7837.33133,5812.33133,2025,,,,,,17.4,1.65,6.3,,27,50,23
2043,23,,30.326,121.145,,,16.57,1283.86,temperate,,,,2,30,,"Salic, tidalic Fluvisol (calcaric, sodic, siltic)",wetland,tidal wetland,,,bulk soil,,38.6,3.6,22.2,,463.1865064,301.1865064,162,,,,,5.1,,0.3,8.2,KCl,,,
2044,23,,30.314,121.169,,,16.57,1283.86,temperate,,,,0,13,Ah,"Gleyic, salic Fluvisol (calcaric, sodic, siltic)",wetland,salt marsh,,,bulk soil,,119.8,9.9,80.8,,1396.612893,951.1128926,445.5,,,,,10.9,,0.8,7.8,KCl,,,
2045,23,,30.314,121.169,,,16.57,1283.86,temperate,,,,13,30,Bwg,"Gleyic, salic Fluvisol (calcaric, sodic, siltic)",wetland,salt marsh,,,bulk soil,,40.1,12,35.1,,746.8550213,206.8550213,540,,,,,5.3,,0.3,7.8,KCl,,,
2046,23,,30.184,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,0,7,Alp,"Stagnic gleyic Cambisol (calcaric, siltic)",wetland,paddy,,,bulk soil,,381.6,27.5,323.1,,4318.880257,3081.380257,1237.5,,,,,17.8,,1.8,7.3,KCl,,,
2047,23,,30.184,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,7,14,Arp,"Stagnic gleyic Cambisol (calcaric, siltic)",wetland,paddy,,,bulk soil,,264.3,13.1,231.7,,2800.034232,2210.534232,589.5,,,,,14.5,,1.4,7.3,KCl,,,
2048,23,,30.184,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,14,23,Ardp,"Stagnic gleyic Cambisol (calcaric, siltic)",wetland,paddy,,,bulk soil,,54.2,1.9,57.9,,548.909545,463.409545,85.5,,,,,5.7,,0.5,7.3,KCl,,,
2049,23,,30.184,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,23,38,Bwg1,"Stagnic gleyic Cambisol (calcaric, siltic)",wetland,paddy,,,bulk soil,,27.4,13.8,22.2,,690.4482745,69.44827449,621,,,,,5.1,,0.4,7.3,KCl,,,
2050,23,,30.184,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,38,50,Bwg2,"Stagnic gleyic Cambisol (calcaric, siltic)",wetland,paddy,,,bulk soil,,28.4,8.2,18.8,,519.3359312,150.3359312,369,,,,,5.2,,0.3,7.3,KCl,,,
2051,23,,30.184,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,50,70,Bwg3,"Stagnic gleyic Cambisol (calcaric, siltic)",wetland,paddy,,,bulk soil,,37.1,8.3,30,,600.8522231,227.3522231,373.5,,,,,5.1,,0.4,7.3,KCl,,,
2052,23,,30.184,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,70,100,Blg,"Stagnic gleyic Cambisol (calcaric, siltic)",wetland,paddy,,,bulk soil,,34,12.2,26.7,,698.387605,149.387605,549,,,,,5.4,,0.4,7.3,KCl,,,
2053,23,,30.164,121.35,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,0,9,Alp1,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,524.3,37.8,445.6,,5934.458317,4233.458317,1701,,,,,17.6,,2.1,5.1,KCl,,,
2054,23,,30.164,121.35,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,9,15,Alp2,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,485.1,27.4,424.4,,5247.163965,4014.163965,1233,,,,,15.3,,1.8,5.1,KCl,,,
2055,23,,30.164,121.35,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,15,21,Ardp,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,154.3,13.2,199.4,,1813.250523,1219.250523,594,,,,,6.6,,0.9,5.1,KCl,,,
2056,23,,30.164,121.35,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,21,30,Bwg1,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,39,14,59.3,,801.2808582,171.2808582,630,,,,,5.8,,0.5,5.1,KCl,,,
2057,23,,30.164,121.35,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,30,50,Bwg2,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,27.4,11.4,35.1,,613.2572702,100.2572702,513,,,,,4.7,,0.4,5.1,KCl,,,
2058,23,,30.164,121.35,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,50,75,Bwlg1,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,27.2,10.6,31.6,,585.7269355,108.7269355,477,,,,,4.7,,0.4,5.1,KCl,,,
2059,23,,30.164,121.35,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,75,100,Bwlg2,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,31.1,10.7,35.5,,624.0432273,142.5432273,481.5,,,,,5.2,,0.4,5.1,KCl,,,
2060,23,,30.107,121.505,,,,,temperate,Temperate Broadleaf & Mixed Forests,,,0,18,Alp,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,512.5,49.4,474.4,,6201.348171,3978.348171,2223,,,,,22.6,,2.5,5.5,KCl,,,
2061,23,,30.107,121.505,,,,,temperate,Temperate Broadleaf & Mixed Forests,,,18,24,Ardp,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,474.5,21.8,427.5,,4971.651622,3990.651622,981,,,,,14.9,,1.6,5.5,KCl,,,
2062,23,,30.107,121.505,,,,,temperate,Temperate Broadleaf & Mixed Forests,,,24,30,Bwdl,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,106.7,3.3,138.2,,1066.437631,917.9376309,148.5,,,,,7.1,,0.7,5.5,KCl,,,
2063,23,,30.107,121.505,,,,,temperate,Temperate Broadleaf & Mixed Forests,,,30,50,Bwl,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,44.2,11.3,52.2,,761.2409784,252.7409784,508.5,,,,,5.2,,0.5,5.5,KCl,,,
2064,23,,30.107,121.505,,,,,temperate,Temperate Broadleaf & Mixed Forests,,,50,70,Bwlg1,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,34.6,17.1,41.4,,861.3859053,91.88590535,769.5,,,,,4.9,,0.5,5.5,KCl,,,
2065,23,"FNC is negative, but AS values are correct (as reported in the text)",30.107,121.505,,,,,temperate,Temperate Broadleaf & Mixed Forests,,,70,100,Bwlg2,"Gleyic Cambisol (eutric, siltic)",wetland,paddy,,,bulk soil,,29.8,42.1,41.5,,1894.5,0,1894.5,,,,,4.7,,0.5,5.5,KCl,,,
2066,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,0,10,Alp1,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,472.1,101.7,410.8,,7519.868805,2943.368805,4576.5,,,,,23.2,,2.3,6.8,KCl,,,
2067,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,10,16,Alp2,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,467,22.6,400.4,,4929.881957,3912.881957,1017,,,,,18,,2,6.8,KCl,,,
2068,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,16,22,Ardp,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,175.6,59,180.6,,3478.012188,823.012188,2655,,,,,8.6,,1.1,6.8,KCl,,,
2069,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,22,45,Bg,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,75.7,3.5,74.6,,793.8702145,636.3702145,157.5,,,,,4.1,,0.6,6.8,KCl,,,
2070,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,45,69,2Ahgb,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,37.9,5.5,36.1,,517.9960514,270.4960514,247.5,,,,,5.3,,0.7,6.8,KCl,,,
2071,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,69,106,2Blg1,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,14.6,3.6,13.4,,247.1865064,85.18650639,162,,,,,3.3,,0.5,6.8,KCl,,,
2072,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,106,116,3Ahlgb,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,29,2.3,18.8,,334.9747124,231.4747124,103.5,,,,,6,,0.4,6.8,KCl,,,
2073,23,,30.173,121.153,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,116,130,3Blg,"Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)",wetland,paddy,,,bulk soil,,17.8,,15.3,,,,,,,,,2.1,,0.3,6.8,KCl,,,
2074,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,0,10,Alp,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,368.7,86,304.5,,6084.310986,2214.310986,3870,,,,,14,,1.6,5.5,KCl,,,
2075,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,10,16,Al(d)p1,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,508.7,19.6,375.4,,5208.693201,4326.693201,882,,,,,11,,1.3,5.5,KCl,,,
2076,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,16,21,Aldp2,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,157.1,7.9,155.3,,1667.987056,1312.487056,355.5,,,,,6.1,,0.7,5.5,KCl,,,
2077,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,21,40,2Ahgb,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,36,5.5,31.6,,500.8960514,253.3960514,247.5,,,,,4.6,,0.6,5.5,KCl,,,
2078,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,40,55,2Bg,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,18.9,4.6,16.4,,318.0494248,111.0494248,207,,,,,2.8,,0.5,5.5,KCl,,,
2079,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,55,80,2Bl1,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,30.9,5.7,28.9,,461.4286351,204.9286351,256.5,,,,,3.9,,0.6,5.5,KCl,,,
2080,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,80,93,3Ahlb,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,41.3,15.7,32.2,,876.6578195,170.1578195,706.5,,,,,15.4,,1.4,5.5,KCl,,,
2081,23,,30.163,121.116,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,93,100,3Bl,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,16.7,10.1,21.1,,475.1454763,20.64547626,454.5,,,,,3.5,,0.5,5.5,KCl,,,
2082,23,,30.09,121.446,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,0,15,Alp,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,590,144.8,662.3,,9967.19059,3451.19059,6516,,,,,30,,3.6,5.1,KCl,,,
2083,23,,30.09,121.446,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,15,20,Ar(d)p,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,372.9,36.1,439.4,,4517.181356,2892.681356,1624.5,,,,,20.5,,2.1,5.1,KCl,,,
2084,23,,30.09,121.446,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,20,27,Bdg,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,51.5,32.9,76,,1521.660017,41.16001672,1480.5,,,,,5.5,,0.6,5.1,KCl,,,
2085,23,"FNC is negative, but AS values are correct (as reported in the text)",30.09,121.446,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,27,35,2AhgB,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,21.9,26.5,24.7,,1192.5,0,1192.5,,,,,3.5,,0.4,5.1,KCl,,,
2086,23,,30.09,121.446,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,35,50,2Bg1,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,23,2.7,18.9,,293.8398798,172.3398798,121.5,,,,,2.6,,0.4,5.1,KCl,,,
2087,23,"FNC is negative, but AS values are correct (as reported in the text)",30.09,121.446,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,50,70,2Bg2,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,10.9,12.8,8.7,,576,0,576,,,,,1.6,,0.3,5.1,KCl,,,
2088,23,,30.09,121.446,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,70,100,2Blg,"Endogleyic Stagnosol (albic, ruptic, eutric, siltic)",wetland,paddy,,,bulk soil,,10.3,2.1,6.7,,160.2421287,65.74212873,94.5,,,,,1.4,,0.3,5.1,KCl,,,
2089,23,,30.219,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,0,9,Ap,"Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,270.6,12.7,233,,2843.869064,2272.369064,571.5,,,,,10.6,,1.1,7.1,KCl,,,
2090,23,,30.219,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,9,17,ABw,"Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,164.8,14.7,155.6,,1955.994901,1294.494901,661.5,,,,,8.2,,0.8,7.1,KCl,,,
2091,23,,30.219,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,17,24,Bw,"Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,62.5,19.3,64.6,,1183.244326,314.7443259,868.5,,,,,6.4,,0.6,7.1,KCl,,,
2092,23,,30.219,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,24,45,BCg,"Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,61.7,11.4,58.9,,921.9572702,408.9572702,513,,,,,5.6,,0.5,7.1,KCl,,,
2093,23,,30.219,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,45,70,CBg,"Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,84.8,24.2,56.1,,1541.542626,452.5426263,1089,,,,,4.8,,0.5,7.1,KCl,,,
2094,23,,30.219,121.356,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,70,100,CBlg,"Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,37.8,4.6,34.2,,488.1494248,281.1494248,207,,,,,4.7,,0.4,7.1,KCl,,,
2095,23,,30.198,121.353,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,0,14,Ap1,"Endogleyic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,186.9,22.1,174.9,,2392.900498,1398.400498,994.5,,,,,10.8,,1,7.5,KCl,,,
2096,23,,30.198,121.353,,,16.57,1283.86,temperate,Temperate Broadleaf & Mixed Forests,,,14,25,Ap2,"Endogleyic Cambisol (calcaric, siltic)",cropland,,,,bulk soil,,143.6,16,156.3,,1807.006695,1087.006695,720,,,,,8.1,,0.8,7.5,KCl,,,
