"SNDB_record_number","SNDB_study_number","notes","Latitude","Longitude","lat_lon_notes","elevation_m","MAT","MAP","ClimateTypes","biome_name","treatment","treatment_level","lyrtop_cm","lyrbot_cm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soc","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"1735","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"277.027027","12.73420479","120.6704",,"2902.81243307519","2329.77321752519","573.03921555",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1736","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"263.5135135","11.5087146","113.1285",,"2741.77547054364","2223.88331354364","517.892157",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1737","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"324.3243243","19.13398693","165.9218",,"3534.3237797859","2673.2943679359","861.02941185",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1738","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"351.3513514","19.81481481","188.5475",,"3799.46443526288","2907.79776881288","891.66666645",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1739","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"364.8648649","24.44444444","188.5475",,"4069.98845696585","2969.98845716585","1099.9999998",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1740","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"351.3513514","21.04030501","178.4916",,"3838.87977661605","2892.06605116605","946.81372545",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1741","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"344.5945946","23.89978214","168.4358",,"3870.03809513292","2794.54789883292","1075.4901963",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1742","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"432.4324324","26.62309368","216.2011",,"4748.1682822841","3550.1290666841","1198.0392156",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1743","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","grain_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"520.2702703","24.58061002","261.4525",,"5473.0165880099","4366.8891371099","1106.1274509",,,,,"9.92",,"1.08","8.3",,"24","38","38"
"1744","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"236.114708","9.422686688","116.7609",,"2428.09347544377","2004.07257448378","424.02090096",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1745","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"173.8402307","11.23275162","87.4418",,"1925.84015052509","1420.36632762509","505.4738229",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1746","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"134.700713","9.517299107","91.6783",,"1518.4105319596","1090.1320721446","428.278459815",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1747","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"165.4494915","13.82761769","87.1972",,"1933.78196350052","1311.53916745052","622.24279605",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1748","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"199.0383453","10.83502435","94.0166",,"2139.83111217821","1652.25501642821","487.57609575",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1749","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"218.1592169","10.25948661","95.3766",,"2293.40798318672","1831.73108573672","461.67689745",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1750","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"198.1319383","11.60409903","102.4405",,"2156.4091353863","1634.2246790363","522.18445635",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1751","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"236.6412873","12.27830763","118.4111",,"2524.6777926005","1972.1539492505","552.52384335",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1752","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"209.2591633","13.17978896","105.1637",,"2307.23294709362","1714.14244389362","593.0905032",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1753","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_ck","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"274.8916628","12.83127029","132.8325",,"2886.71606503515","2309.30890198515","577.40716305",,,,,"6.42",,"0.71","8.3",,"24","38","38"
"1754","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"193.479049","11.69516031","103.6113",,"2117.4619282081","1591.1797142581","526.28221395",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1755","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"177.7161997","12.25573255","100.5881",,"1993.62592374366","1442.11795899366","551.50796475",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1756","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"212.2114604","12.69911729","85.8308",,"2318.34381727438","1746.88353922438","571.46027805",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1757","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"180.9533675","13.94125406","103.2656",,"2076.97172480079","1449.61529210079","627.3564327",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1758","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"168.0305934","10.03982346","82.3281",,"1835.18536370872","1383.39330800872","451.7920557",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1759","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"175.5149255","15.37312297","83.6881",,"2074.07882977171","1382.28829612171","691.79053365",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1760","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"213.6358143","11.26344359","105.3594",,"2284.987546253","1778.132584703","506.85496155",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1761","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"201.7489339","12.50558036","97.9628",,"2217.95636627941","1655.20525007942","562.7511162",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1762","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"244.1342518","12.95276989","113.9333",,"2613.80714776059","2030.93250271059","582.87464505",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1763","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_p","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"255.4945529","14.19516031","126.985",,"2756.00875941127","2117.22654546127","638.78221395",,,,,"6.51",,"0.74","8.3",,"24","38","38"
"1764","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"205.1155885","13.85450487","106.5335",,"2291.64160667797","1668.18888752797","623.45271915",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1765","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"220.3432261","12.48300528","116.663",,"2384.57891562257","1822.84367802257","561.7352376",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1766","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"235.4845393","14.40340909","98.9803",,"2582.6165255379","1934.4631164879","648.15340905",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1767","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"235.2169334","14.96398133","120.7984",,"2598.23771167346","1924.85855182346","673.37915985",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1768","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"222.2941593","12.08553166","102.7797",,"2389.35340279995","1845.50447809995","543.8489247",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1769","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"245.2996323","17.75923295","128.981",,"2778.88545165035","1979.71996890035","799.16548275",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1770","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"267.8993802","13.08137175","134.5806",,"2831.82951449517","2243.16778574517","588.66172875",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1771","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"302.5241277","18.3010349","135.9471",,"3311.33184217952","2487.78527167952","823.5465705",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1772","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"325.5209682","18.29367898","148.9955",,"3518.0668188245","2694.8512647245","823.2155541",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1773","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_np","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"333.0225652","15.33152394","160.5894",,"3490.30964086258","2800.39106356258","689.9185773",,,,,"7.53",,"0.84","8.3",,"24","38","38"
"1774","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"177.9751731","14.30879667","105.0691",,"2061.98921818991","1418.09336803991","643.89585015",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1775","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"231.988398","12.14209619","106.4324",,"2478.42083146501","1932.02650291501","546.39432855",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1776","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"254.8557518","17.92664367","98.9836",,"2870.2749444839","2063.5759793339","806.69896515",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1777","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"312.7363133","16.32761769","164.6302",,"3339.77065580369","2605.02785975369","734.74279605",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1778","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"315.3260475","19.69916802","153.9168",,"3471.51716188811","2585.05460098811","886.4625609",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1779","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"295.6785967","19.35064935","146.5169",,"3283.48072712964","2412.70150637964","870.77922075",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1780","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"337.6668221","17.28591721","166.7272",,"3594.96694430776","2817.10066985776","777.86627445",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1781","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"380.0607724","23.18739854","176.8535",,"4166.32135970722","3122.88842540722","1043.4329343",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1782","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"422.4288255","23.06640625","220.5907",,"4543.74237245193","3505.75409120193","1037.98828125",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1783","33",,"35.2","107.67",,"967","10.62","595.55","snow","Temperate Broadleaf & Mixed Forests","cropping; fertilizer","wheat_npm","0","20",,"Calcaric Regosol","cropland",,,,"bulk soil",,"480.3180194","22.0360694","236.5646",,"5031.60647747834","4039.98335447834","991.623123",,,,,"9.78",,"1.07","8.3",,"24","38","38"
"1784","32",,"47.22","8.33",,"777","8.17","1139.07","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Haplic Alisol","forest",,,,"bulk soil",,"311","52","130",,"4471.47175894599","2131.47175894599","2340",,,,,,"14.9","1",,,,,
"1785","32",,"47.22","8.33",,"777","8.17","1139.07","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Haplic Alisol","forest",,,,"bulk soil",,"2979","151","483",,"31667.6006846316","24872.6006846316","6795",,,,,,"323.6","9.8",,,,,
"1786","32",,"47.22","8.33",,"777","8.17","1139.07","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Haplic Alisol","forest",,,,"bulk soil",,"5771","274","1174",,"60751.6396529077","48421.6396529077","12330",,,,,,"393.1","12.1",,,,,
"1787","32",,"47.22","8.33",,"777","8.17","1139.07","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Haplic Alisol","forest",,,,"aggregate",">0.020mm","227","24","97",,"2814.91004259045","1734.91004259045","1080",,,,,,"9.5","0.7",,,,,
"1788","32",,"47.22","8.33",,"777","8.17","1139.07","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Haplic Alisol","forest",,,,"aggregate","<0.020mm","638","80","313",,"8315.03347530152","4715.03347530152","3600",,,,,,"22.9","2",,,,,
"1789","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","High diversity","0","10",,,"cropland",,,,"bulk soil",,"684.16","48.66",,,"7722.48761135215","5532.78761135215","2189.7",,,,,,"25.49",,"5.1",,,,
"1790","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","High diversity","10","25",,,"cropland",,,,"bulk soil",,"618.38","41.83",,,"6910.79487839828","5028.44487839828","1882.35",,,,,,"19.46",,,,,,
"1791","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","High diversity","25","50",,,"cropland",,,,"bulk soil",,"400.97","26.71",,,"4467.80155156629","3265.8515515663","1201.95",,,,,,"8.26",,,,,,
"1792","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","High diversity","50","100",,,"cropland",,,,"bulk soil",,"208.16","11.03",,,"2228.1969904072","1731.8469904072","496.35",,,,,,"4.31",,,,,,
"1793","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","Low diversity","0","10",,,"cropland",,,,"bulk soil",,"784.98","30.62",,,"8049.64856267165","6671.74856267166","1377.9",,,,,,"25.65",,,,,,
"1794","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","Low diversity","10","25",,,"cropland",,,,"bulk soil",,"472.77","25.96",,,"5089.87936273534","3921.67936273534","1168.2",,,,,,"17.83",,,,,,
"1795","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","Low diversity","25","50",,,"cropland",,,,"bulk soil",,"279.01","20.31",,,"3164.31887354217","2250.36887354217","913.95",,,,,,"6.97",,,,,,
"1796","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","Low diversity","50","100",,,"cropland",,,,"bulk soil",,"138.72","8.94",,,"1536.01649086494","1133.71649086494","402.3",,,,,,"3.31",,,,,,
"1797","31",,"40.06","-88.19",,"220","11","978.8","snow","Temperate Grasslands, Savannas & Shrublands","cropping","MMS-2008","0","10",,,"cropland",,,,"bulk soil",,"1165.72","33.38",,,"11565.0782175696","10062.9782175696","1502.1",,,,,,"15.21",,,,,,
