"SNDB_record_number","SNDB_study_number","notes","Latitude","Longitude","lat_lon_notes","elevation_m","MAT","MAP","ClimateTypes","biome_name","treatment","treatment_level","lyrtop_cm","lyrbot_cm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soc","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"2119","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,214.543,NA,NA,NA,NA,NA,NA,"4.352941",NA,NA,NA,NA,NA,NA,NA
"2120","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,80.008,NA,NA,NA,NA,NA,NA,"5.176471",NA,NA,NA,NA,NA,NA,NA
"2121","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,196.07,NA,NA,NA,NA,NA,NA,"5.235294",NA,NA,NA,NA,NA,NA,NA
"2122","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,338.08,NA,NA,NA,NA,NA,NA,"5.470588",NA,NA,NA,NA,NA,NA,NA
"2123","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,371.955,NA,NA,NA,NA,NA,NA,"5.647059",NA,NA,NA,NA,NA,NA,NA
"2124","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,319.3,NA,NA,NA,NA,NA,NA,"5.941176",NA,NA,NA,NA,NA,NA,NA
"2125","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,601.812,NA,NA,NA,NA,NA,NA,"5.941176",NA,NA,NA,NA,NA,NA,NA
"2126","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,476.89,NA,NA,NA,NA,NA,NA,"5.941176",NA,NA,NA,NA,NA,NA,NA
"2127","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,292.95,NA,NA,NA,NA,NA,NA,"6.235294",NA,NA,NA,NA,NA,NA,NA
"2128","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,346.712,NA,NA,NA,NA,NA,NA,"6.176471",NA,NA,NA,NA,NA,NA,NA
"2129","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,289.092,NA,NA,NA,NA,NA,NA,"7.294118",NA,NA,NA,NA,NA,NA,NA
"2130","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,230.684,NA,NA,NA,NA,NA,NA,"7.352941",NA,NA,NA,NA,NA,NA,NA
"2131","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,262.048,NA,NA,NA,NA,NA,NA,"7.352941",NA,NA,NA,NA,NA,NA,NA
"2132","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,131.994,NA,NA,NA,NA,NA,NA,"7.764706",NA,NA,NA,NA,NA,NA,NA
"2133","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,522.203,NA,NA,NA,NA,NA,NA,"7.705882",NA,NA,NA,NA,NA,NA,NA
"2134","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,621.147,NA,NA,NA,NA,NA,NA,"7.764706",NA,NA,NA,NA,NA,NA,NA
"2135","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,738.372,NA,NA,NA,NA,NA,NA,"7.352941",NA,NA,NA,NA,NA,NA,NA
"2136","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,342.103,NA,NA,NA,NA,NA,NA,"6.882353",NA,NA,NA,NA,NA,NA,NA
"2137","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,234.391,NA,NA,NA,NA,NA,NA,"6.823529",NA,NA,NA,NA,NA,NA,NA
"2138","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,374.684,NA,NA,NA,NA,NA,NA,"7.058824",NA,NA,NA,NA,NA,NA,NA
"2139","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,337.318,NA,NA,NA,NA,NA,NA,"6.764706",NA,NA,NA,NA,NA,NA,NA
"2140","140",NA,37.833,118.833,"37°33′–38°09′N, 118°35′–119°13′E",NA,13.75,547.54,"snow","Flooded Grasslands & Savannas",NA,NA,"0","20",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,423.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","141",NA,23.17,112.53,NA,NA,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests","Subtropical",NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,860.987,46.4602,NA,NA,9243.17862336504,7152.46962336504,2090.709,NA,NA,NA,NA,NA,"38.45","2.84","7.13",NA,NA,NA,NA
"2142","141",NA,21.84,111.41,NA,NA,23.06,1959.96,"temperate","Tropical & Subtropical Moist Broadleaf Forests","Subtropical",NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,1399.1,83.6283,NA,NA,15281.630192282,11518.356692282,3763.2735,NA,NA,NA,NA,NA,"37.66","4.02","3.82",NA,NA,NA,NA
"2143","141",NA,23.1,113.21,NA,NA,22.38,1769.01,"temperate","Tropical & Subtropical Moist Broadleaf Forests","Subtropical",NA,"0","10",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,466.368,61.0619,NA,NA,6161.24090956892,3413.45540956892,2747.7855,NA,NA,NA,NA,NA,"33.08","3.4","4.83",NA,NA,NA,NA
"2144","141",NA,42.23,128.05,NA,NA,1.76,764.26,"snow","Temperate Broadleaf & Mixed Forests","Temperate",NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,4197.31,100.885,NA,NA,41020.5460269474,36480.7210269474,4539.825,NA,NA,NA,NA,NA,"98.11","6.83","5.67",NA,NA,NA,NA
"2145","141",NA,49.19,119.55,NA,NA,-0.84,379.38,"snow","Temperate Grasslands, Savannas & Shrublands","Temperate",NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,2511.21,203.097,NA,NA,29133.0822466664,19993.7172466664,9139.365,NA,NA,NA,NA,NA,"34.50","3.61","5.82",NA,NA,NA,NA
"2146","141",NA,47.27,126.55,NA,NA,1.97,543.87,"snow","Temperate Broadleaf & Mixed Forests","Temperate",NA,"0","10",NA,NA,"cropland",NA,NA,NA,"bulk soil",NA,1470.85,131.416,NA,NA,17464.3720898778,11550.6520898778,5913.72,NA,NA,NA,NA,NA,"27.52","1.92","6.29",NA,NA,NA,NA
"2147","142",NA,26.45,115.04,NA,"100",18.48,1526.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests",NA,NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,1031,20,NA,NA,9922.25836882538,9022.25836882538,900,NA,NA,NA,NA,"17.1",NA,NA,"4.85",NA,NA,NA,NA
"2148","142",NA,26.45,115.04,NA,"100",18.48,1526.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests",NA,NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,1291,26,NA,NA,12455.235879473,11285.235879473,1170,NA,NA,NA,NA,"19.5",NA,NA,"4.7",NA,NA,NA,NA
"2149","142",NA,26.45,115.04,NA,"100",18.48,1526.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests",NA,NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,1340,27,NA,NA,12928.3987979143,11713.3987979143,1215,NA,NA,NA,NA,"22.9",NA,NA,"4.6",NA,NA,NA,NA
"2150","142",NA,26.45,115.04,NA,"100",18.48,1526.47,"temperate","Tropical & Subtropical Moist Broadleaf Forests",NA,NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,1215,25,NA,NA,11739.0729610317,10614.0729610317,1125,NA,NA,NA,NA,"19.6",NA,NA,"4.4",NA,NA,NA,NA
"2151","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,906,98.5,NA,NA,11322.047466465,6889.54746646499,4432.5,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water","41","33","26"
"2152","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow, 60.3 mgN/kg soil","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,906,93.6,NA,NA,11164.4491661028,6952.44916610277,4212,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water","27","32.4","25.7"
"2153","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed, 167.2 mgN/kg soil","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,943,110,NA,NA,12024.9210285396,7074.92102853958,4950,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water","27","32.4","25.7"
"2154","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh, 701.9 mgN/kg soil","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,965,107,NA,NA,12126.4322732158,7311.43227321578,4815,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2155","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,890,96.3,NA,NA,11107.2890458942,6773.7890458942,4333.5,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2156","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,933,99.4,NA,NA,11593.9940930621,7120.99409306213,4473,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2157","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,998,109,NA,NA,12487.7581100983,7582.75811009832,4905,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2158","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1105,116,NA,NA,13675.8985391872,8455.8985391872,5220,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2159","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,969,108,NA,NA,12194.595191657,7334.59519165705,4860,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2160","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,937,115,NA,NA,12131.7356207459,6956.73562074593,5175,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2161","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1067,123,NA,NA,13559.0389682761,8024.03896827608,5535,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2162","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1142,131,NA,NA,14491.3423158062,8596.34231580623,5895,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2163","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1062,113,NA,NA,13192.4097838634,8107.40978386339,5085,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2164","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1107,108,NA,NA,13436.595191657,8576.59519165705,4860,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2165","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1149,119,NA,NA,14168.387294511,8813.38729451101,5355,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2166","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1136,120,NA,NA,14083.5502129523,8683.55021295228,5400,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2167","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1142,109,NA,NA,13783.7581100983,8878.75811009832,4905,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2168","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1170,106,NA,NA,13939.2693547745,9169.26935477451,4770,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2169","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1242,118,NA,NA,14973.2243760697,9663.22437606974,5310,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2170","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1220,116,NA,NA,14710.8985391872,9490.8985391872,5220,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2171","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1197,104,NA,NA,14117.943517892,9437.94351789197,4680,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2172","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1204,105,NA,NA,14213.1064363332,9488.10643633324,4725,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2173","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1298,103,NA,NA,14994.7805994507,10359.7805994507,4635,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2174","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1301,107,NA,NA,15150.4322732158,10335.4322732158,4815,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2175","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1168,103,NA,NA,13824.7805994507,9189.7805994507,4635,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2176","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1117,107,NA,NA,13494.4322732158,8679.43227321578,4815,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2177","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1295,106,NA,NA,15064.2693547745,10294.2693547745,4770,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2178","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1318,106,NA,NA,15271.2693547745,10501.2693547745,4770,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2179","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","N0","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1150,97,NA,NA,13469.8030888031,9104.80308880309,4365,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2180","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nlow","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1101,101,NA,NA,13157.4547625682,8612.45476256816,4545,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2181","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nmed","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1212,104,NA,NA,14252.943517892,9572.94351789197,4680,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2182","143",NA,43.5,124.8,NA,"205",5.62,637.32,"snow","Temperate Broadleaf & Mixed Forests","nitrogen","Nhigh","0","20",NA,"Typic Hapludoll","cropland",NA,NA,NA,"bulk soil",NA,1254,104,NA,NA,14630.943517892,9950.94351789197,4680,NA,NA,NA,NA,"15.6",NA,"1.5","6.1","water",NA,NA,NA
"2183","144",NA,42.26,128.17,NA,"600",1.76,764.26,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","15",NA,"Mollisols","forest",NA,NA,NA,"bulk soil",NA,372,50,115,31,4956.14592206345,2706.14592206345,2250,NA,NA,NA,NA,NA,"89.2","7.47","5.86",NA,"11.1","56.7","32.2"
"2184","144",NA,27.03,118.09,NA,"381",17.13,1754.03,"temperate","Tropical & Subtropical Moist Broadleaf Forests",NA,NA,"0","15",NA,"Ultisols","forest",NA,NA,NA,"bulk soil",NA,107,42,52,15,2313.8425745333,423.842574533296,1890,NA,NA,NA,NA,NA,"46.3","3.01","4.13",NA,"13.4","31.4","55.2"
"2185","144",NA,34.49,112.27,NA,"441",12.27,652.47,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","15",NA,"Inceptisols","cropland",NA,NA,NA,"bulk soil",NA,9,5,2,3,241.814592206345,16.8145922063448,225,NA,NA,NA,NA,NA,"19","1.35","8.24",NA,"10.3","48","41.7"
"2186","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","Low","0","10",NA,"Nitisol","cropland",NA,"maize","2018","bulk soil",NA,750,44,237,NA,8165.16841141584,6185.16841141584,1980,NA,NA,"165","29","9.2",NA,"0.86","7","water","28",NA,NA
"2187","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","High","0","10",NA,"Nitisol","cropland",NA,"maize","2018","bulk soil",NA,694,49,272,NA,7821.98300362218,5616.98300362218,2205,NA,NA,"179","29","9.2",NA,"0.86","7","water","30",NA,NA
"2188","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","Low","0","10",NA,"Nitisol","cropland",NA,"millet","2018","bulk soil",NA,772,49,293,NA,8523.98300362218,6318.98300362218,2205,NA,NA,"166","28","9.2",NA,"0.86","7.3","water","32",NA,NA
"2189","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","High","0","10",NA,"Nitisol","cropland",NA,"millet","2018","bulk soil",NA,782,50,266,NA,8646.14592206345,6396.14592206345,2250,NA,NA,"180","31","9.2",NA,"0.86","7.2","water","28",NA,NA
"2190","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","Low","0","10",NA,"Acrisol","cropland",NA,"maize","2018","bulk soil",NA,363,35,126,NA,4392.70214544441,2817.70214544441,1575,NA,NA,"80","13","4.5",NA,"0.43","5","water","18",NA,NA
"2191","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","High","0","10",NA,"Acrisol","cropland",NA,"maize","2018","bulk soil",NA,423,40,143,NA,5093.51673765076,3293.51673765076,1800,NA,NA,"95","14","4.4",NA,"0.43","4.9","water","18",NA,NA
"2192","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","Low","0","10",NA,"Acrisol","cropland",NA,"millet","2018","bulk soil",NA,425,42,170,NA,5175.8425745333,3285.8425745333,1890,NA,NA,"102","17","5.3",NA,"0.5","5.5","water","19",NA,NA
"2193","145",NA,13.96,77.57,NA,"575",25.26,732.15,"equatorial","Deserts & Xeric Shrublands","nitrogen","High","0","10",NA,"Acrisol","cropland",NA,"millet","2018","bulk soil",NA,480,44,164,NA,5735.16841141583,3755.16841141583,1980,NA,NA,"107","17","4.8",NA,"0.46","5.2","water","17",NA,NA
"2194","146",NA,49.52,10.27,NA,"430",9.68,659.91,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,NA,NA,"O horizon",NA,"forest",NA,NA,NA,"bulk soil",NA,65,2,NA,NA,649.325836882538,559.325836882538,90,NA,NA,NA,NA,"56.6",NA,NA,NA,NA,NA,NA,NA
"2195","146",NA,49.52,10.27,NA,"430",9.68,659.91,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,21,1,NA,NA,221.162918441269,176.162918441269,45,NA,NA,NA,NA,"18.3",NA,NA,NA,NA,NA,NA,NA
"2196","147",NA,45.37,-75.8,"lat-lon of Ottawa ON, Canada","59",5.9,878.14,"snow","Temperate Broadleaf & Mixed Forests","nitrogen",NA,"0","15",NA,"Gleysol/Endoaquoll","cropland",NA,NA,NA,"aggregate","<5um",470,101,304,89,7478.45476256816,2933.45476256816,4545,NA,NA,NA,NA,"19.7","19.7","1.9","9.1",NA,"36","28","36"
"2197","147",NA,45.37,-75.8,"lat-lon of Ottawa ON, Canada","59",5.9,878.14,"snow","Temperate Broadleaf & Mixed Forests","manure",NA,"0","15",NA,"Gleysol/Endoaquoll","cropland",NA,NA,NA,"aggregate","<5um",568,119,321,85,8939.38729451101,3584.38729451101,5355,NA,NA,NA,NA,"25.3","25.3","2.4","6.5",NA,"36","28","36"
